"pikachu","https://pokeapi.co/api/v2/pokemon-species/25/"
"raichu","https://pokeapi.co/api/v2/pokemon-species/26/"
"fidough","https://pokeapi.co/api/v2/pokemon-species/926/"
"dachsbun","https://pokeapi.co/api/v2/pokemon-species/927/"
"slakoth","https://pokeapi.co/api/v2/pokemon-species/287/"
"vigoroth","https://pokeapi.co/api/v2/pokemon-species/288/"
"slaking","https://pokeapi.co/api/v2/pokemon-species/289/"
"bounsweet","https://pokeapi.co/api/v2/pokemon-species/761/"
"steenee","https://pokeapi.co/api/v2/pokemon-species/762/"
"tsareena","https://pokeapi.co/api/v2/pokemon-species/763/"
"smoliv","https://pokeapi.co/api/v2/pokemon-species/928/"
"dolliv","https://pokeapi.co/api/v2/pokemon-species/929/"
"arboliva","https://pokeapi.co/api/v2/pokemon-species/930/"
"bonsly","https://pokeapi.co/api/v2/pokemon-species/438/"
"sudowoodo","https://pokeapi.co/api/v2/pokemon-species/185/"
"rockruff","https://pokeapi.co/api/v2/pokemon-species/744/"
"lycanroc","https://pokeapi.co/api/v2/pokemon-species/745/"
"rolycoly","https://pokeapi.co/api/v2/pokemon-species/837/"
"carkol","https://pokeapi.co/api/v2/pokemon-species/838/"
"coalossal","https://pokeapi.co/api/v2/pokemon-species/839/"
"shinx","https://pokeapi.co/api/v2/pokemon-species/403/"
"luxio","https://pokeapi.co/api/v2/pokemon-species/404/"
"luxray","https://pokeapi.co/api/v2/pokemon-species/405/"
"starly","https://pokeapi.co/api/v2/pokemon-species/396/"
"staravia","https://pokeapi.co/api/v2/pokemon-species/397/"
"staraptor","https://pokeapi.co/api/v2/pokemon-species/398/"
"oricorio","https://pokeapi.co/api/v2/pokemon-species/741/"
"mareep","https://pokeapi.co/api/v2/pokemon-species/179/"
"flaaffy","https://pokeapi.co/api/v2/pokemon-species/180/"
"ampharos","https://pokeapi.co/api/v2/pokemon-species/181/"
"petilil","https://pokeapi.co/api/v2/pokemon-species/548/"
"lilligant","https://pokeapi.co/api/v2/pokemon-species/549/"
"shroomish","https://pokeapi.co/api/v2/pokemon-species/285/"
"breloom","https://pokeapi.co/api/v2/pokemon-species/286/"
"applin","https://pokeapi.co/api/v2/pokemon-species/840/"
"flapple","https://pokeapi.co/api/v2/pokemon-species/841/"
"appletun","https://pokeapi.co/api/v2/pokemon-species/842/"
"spoink","https://pokeapi.co/api/v2/pokemon-species/325/"
"grumpig","https://pokeapi.co/api/v2/pokemon-species/326/"
"squawkabilly","https://pokeapi.co/api/v2/pokemon-species/931/"
"misdreavus","https://pokeapi.co/api/v2/pokemon-species/200/"
"mismagius","https://pokeapi.co/api/v2/pokemon-species/429/"
"makuhita","https://pokeapi.co/api/v2/pokemon-species/296/"
"hariyama","https://pokeapi.co/api/v2/pokemon-species/297/"
"crabrawler","https://pokeapi.co/api/v2/pokemon-species/739/"
"crabominable","https://pokeapi.co/api/v2/pokemon-species/740/"
"salandit","https://pokeapi.co/api/v2/pokemon-species/757/"
"salazzle","https://pokeapi.co/api/v2/pokemon-species/758/"
"phanpy","https://pokeapi.co/api/v2/pokemon-species/231/"
"donphan","https://pokeapi.co/api/v2/pokemon-species/232/"
"cufant","https://pokeapi.co/api/v2/pokemon-species/878/"
"copperajah","https://pokeapi.co/api/v2/pokemon-species/879/"
"gible","https://pokeapi.co/api/v2/pokemon-species/443/"
"gabite","https://pokeapi.co/api/v2/pokemon-species/444/"
"garchomp","https://pokeapi.co/api/v2/pokemon-species/445/"
"nacli","https://pokeapi.co/api/v2/pokemon-species/932/"
"naclstack","https://pokeapi.co/api/v2/pokemon-species/933/"
"garganacl","https://pokeapi.co/api/v2/pokemon-species/934/"
"wingull","https://pokeapi.co/api/v2/pokemon-species/278/"
"pelipper","https://pokeapi.co/api/v2/pokemon-species/279/"
"magikarp","https://pokeapi.co/api/v2/pokemon-species/129/"
"gyarados","https://pokeapi.co/api/v2/pokemon-species/130/"
"arrokuda","https://pokeapi.co/api/v2/pokemon-species/846/"
"barraskewda","https://pokeapi.co/api/v2/pokemon-species/847/"
"basculin","https://pokeapi.co/api/v2/pokemon-species/550/"
"gulpin","https://pokeapi.co/api/v2/pokemon-species/316/"
"swalot","https://pokeapi.co/api/v2/pokemon-species/317/"
"meowth","https://pokeapi.co/api/v2/pokemon-species/52/"
"persian","https://pokeapi.co/api/v2/pokemon-species/53/"
"drifloon","https://pokeapi.co/api/v2/pokemon-species/425/"
"drifblim","https://pokeapi.co/api/v2/pokemon-species/426/"
"flabebe","https://pokeapi.co/api/v2/pokemon-species/669/"
"floette","https://pokeapi.co/api/v2/pokemon-species/670/"
"florges","https://pokeapi.co/api/v2/pokemon-species/671/"
"diglett","https://pokeapi.co/api/v2/pokemon-species/50/"
"dugtrio","https://pokeapi.co/api/v2/pokemon-species/51/"
"torkoal","https://pokeapi.co/api/v2/pokemon-species/324/"
"numel","https://pokeapi.co/api/v2/pokemon-species/322/"
"camerupt","https://pokeapi.co/api/v2/pokemon-species/323/"
"bronzor","https://pokeapi.co/api/v2/pokemon-species/436/"
"bronzong","https://pokeapi.co/api/v2/pokemon-species/437/"
"axew","https://pokeapi.co/api/v2/pokemon-species/610/"
"fraxure","https://pokeapi.co/api/v2/pokemon-species/611/"
"haxorus","https://pokeapi.co/api/v2/pokemon-species/612/"
"mankey","https://pokeapi.co/api/v2/pokemon-species/56/"
"primeape","https://pokeapi.co/api/v2/pokemon-species/57/"
"annihilape","https://pokeapi.co/api/v2/pokemon-species/979/"
"meditite","https://pokeapi.co/api/v2/pokemon-species/307/"
"medicham","https://pokeapi.co/api/v2/pokemon-species/308/"
"riolu","https://pokeapi.co/api/v2/pokemon-species/447/"
"lucario","https://pokeapi.co/api/v2/pokemon-species/448/"
"charcadet","https://pokeapi.co/api/v2/pokemon-species/935/"
"armarouge","https://pokeapi.co/api/v2/pokemon-species/936/"
"ceruledge","https://pokeapi.co/api/v2/pokemon-species/937/"
"barboach","https://pokeapi.co/api/v2/pokemon-species/339/"
"whiscash","https://pokeapi.co/api/v2/pokemon-species/340/"
"tadbulb","https://pokeapi.co/api/v2/pokemon-species/938/"
"bellibolt","https://pokeapi.co/api/v2/pokemon-species/939/"
"goomy","https://pokeapi.co/api/v2/pokemon-species/704/"
"sliggoo","https://pokeapi.co/api/v2/pokemon-species/705/"
"goodra","https://pokeapi.co/api/v2/pokemon-species/706/"
"croagunk","https://pokeapi.co/api/v2/pokemon-species/453/"
"toxicroak","https://pokeapi.co/api/v2/pokemon-species/454/"
"wattrel","https://pokeapi.co/api/v2/pokemon-species/940/"
"kilowattrel","https://pokeapi.co/api/v2/pokemon-species/941/"
"eevee","https://pokeapi.co/api/v2/pokemon-species/133/"
"vaporeon","https://pokeapi.co/api/v2/pokemon-species/134/"
"jolteon","https://pokeapi.co/api/v2/pokemon-species/135/"
"flareon","https://pokeapi.co/api/v2/pokemon-species/136/"
"espeon","https://pokeapi.co/api/v2/pokemon-species/196/"
"umbreon","https://pokeapi.co/api/v2/pokemon-species/197/"
"leafeon","https://pokeapi.co/api/v2/pokemon-species/470/"
"glaceon","https://pokeapi.co/api/v2/pokemon-species/471/"
"sylveon","https://pokeapi.co/api/v2/pokemon-species/700/"
"dunsparce","https://pokeapi.co/api/v2/pokemon-species/206/"
"dudunsparce","https://pokeapi.co/api/v2/pokemon-species/982/"
"deerling","https://pokeapi.co/api/v2/pokemon-species/585/"
"sawsbuck","https://pokeapi.co/api/v2/pokemon-species/586/"
"girafarig","https://pokeapi.co/api/v2/pokemon-species/203/"
"farigiraf","https://pokeapi.co/api/v2/pokemon-species/981/"
"grimer","https://pokeapi.co/api/v2/pokemon-species/88/"
"muk","https://pokeapi.co/api/v2/pokemon-species/89/"
"maschiff","https://pokeapi.co/api/v2/pokemon-species/942/"
"mabosstiff","https://pokeapi.co/api/v2/pokemon-species/943/"
"toxel","https://pokeapi.co/api/v2/pokemon-species/848/"
"toxtricity","https://pokeapi.co/api/v2/pokemon-species/849/"
"dedenne","https://pokeapi.co/api/v2/pokemon-species/702/"
"pachirisu","https://pokeapi.co/api/v2/pokemon-species/417/"
"shroodle","https://pokeapi.co/api/v2/pokemon-species/944/"
"grafaiai","https://pokeapi.co/api/v2/pokemon-species/945/"
"stantler","https://pokeapi.co/api/v2/pokemon-species/234/"
"foongus","https://pokeapi.co/api/v2/pokemon-species/590/"
"amoonguss","https://pokeapi.co/api/v2/pokemon-species/591/"
"voltorb","https://pokeapi.co/api/v2/pokemon-species/100/"
"electrode","https://pokeapi.co/api/v2/pokemon-species/101/"
"magnemite","https://pokeapi.co/api/v2/pokemon-species/81/"
"magneton","https://pokeapi.co/api/v2/pokemon-species/82/"
"magnezone","https://pokeapi.co/api/v2/pokemon-species/462/"
"ditto","https://pokeapi.co/api/v2/pokemon-species/132/"
"growlithe","https://pokeapi.co/api/v2/pokemon-species/58/"
"arcanine","https://pokeapi.co/api/v2/pokemon-species/59/"
"teddiursa","https://pokeapi.co/api/v2/pokemon-species/216/"
"ursaring","https://pokeapi.co/api/v2/pokemon-species/217/"
"zangoose","https://pokeapi.co/api/v2/pokemon-species/335/"
"seviper","https://pokeapi.co/api/v2/pokemon-species/336/"
"swablu","https://pokeapi.co/api/v2/pokemon-species/333/"
"altaria","https://pokeapi.co/api/v2/pokemon-species/334/"
"skiddo","https://pokeapi.co/api/v2/pokemon-species/672/"
"gogoat","https://pokeapi.co/api/v2/pokemon-species/673/"
"tauros","https://pokeapi.co/api/v2/pokemon-species/128/"
"litleo","https://pokeapi.co/api/v2/pokemon-species/667/"
"pyroar","https://pokeapi.co/api/v2/pokemon-species/668/"
"stunky","https://pokeapi.co/api/v2/pokemon-species/434/"
"skuntank","https://pokeapi.co/api/v2/pokemon-species/435/"
"zorua","https://pokeapi.co/api/v2/pokemon-species/570/"
"zoroark","https://pokeapi.co/api/v2/pokemon-species/571/"
"sneasel","https://pokeapi.co/api/v2/pokemon-species/215/"
"weavile","https://pokeapi.co/api/v2/pokemon-species/461/"
"murkrow","https://pokeapi.co/api/v2/pokemon-species/198/"
"honchkrow","https://pokeapi.co/api/v2/pokemon-species/430/"
"gothita","https://pokeapi.co/api/v2/pokemon-species/574/"
"gothorita","https://pokeapi.co/api/v2/pokemon-species/575/"
"gothitelle","https://pokeapi.co/api/v2/pokemon-species/576/"
"sinistea","https://pokeapi.co/api/v2/pokemon-species/854/"
"polteageist","https://pokeapi.co/api/v2/pokemon-species/855/"
"mimikyu","https://pokeapi.co/api/v2/pokemon-species/778/"
"klefki","https://pokeapi.co/api/v2/pokemon-species/707/"
"indeedee","https://pokeapi.co/api/v2/pokemon-species/876/"
"bramblin","https://pokeapi.co/api/v2/pokemon-species/946/"
"brambleghast","https://pokeapi.co/api/v2/pokemon-species/947/"
"toedscool","https://pokeapi.co/api/v2/pokemon-species/948/"
"toedscruel","https://pokeapi.co/api/v2/pokemon-species/949/"
"tropius","https://pokeapi.co/api/v2/pokemon-species/357/"
"fomantis","https://pokeapi.co/api/v2/pokemon-species/753/"
"lurantis","https://pokeapi.co/api/v2/pokemon-species/754/"
"klawf","https://pokeapi.co/api/v2/pokemon-species/950/"
"capsakid","https://pokeapi.co/api/v2/pokemon-species/951/"
"scovillain","https://pokeapi.co/api/v2/pokemon-species/952/"
"cacnea","https://pokeapi.co/api/v2/pokemon-species/331/"
"cacturne","https://pokeapi.co/api/v2/pokemon-species/332/"
"rellor","https://pokeapi.co/api/v2/pokemon-species/953/"
"rabsca","https://pokeapi.co/api/v2/pokemon-species/954/"
"venonat","https://pokeapi.co/api/v2/pokemon-species/48/"
"venomoth","https://pokeapi.co/api/v2/pokemon-species/49/"
"pineco","https://pokeapi.co/api/v2/pokemon-species/204/"
"forretress","https://pokeapi.co/api/v2/pokemon-species/205/"
"scyther","https://pokeapi.co/api/v2/pokemon-species/123/"
"scizor","https://pokeapi.co/api/v2/pokemon-species/212/"
"heracross","https://pokeapi.co/api/v2/pokemon-species/214/"
"flittle","https://pokeapi.co/api/v2/pokemon-species/955/"
"espathra","https://pokeapi.co/api/v2/pokemon-species/956/"
"hippopotas","https://pokeapi.co/api/v2/pokemon-species/449/"
"hippowdon","https://pokeapi.co/api/v2/pokemon-species/450/"
"sandile","https://pokeapi.co/api/v2/pokemon-species/551/"
"krokorok","https://pokeapi.co/api/v2/pokemon-species/552/"
"krookodile","https://pokeapi.co/api/v2/pokemon-species/553/"
"silicobra","https://pokeapi.co/api/v2/pokemon-species/843/"
"sandaconda","https://pokeapi.co/api/v2/pokemon-species/844/"
"mudbray","https://pokeapi.co/api/v2/pokemon-species/749/"
"mudsdale","https://pokeapi.co/api/v2/pokemon-species/750/"
"larvesta","https://pokeapi.co/api/v2/pokemon-species/636/"
"volcarona","https://pokeapi.co/api/v2/pokemon-species/637/"
"bagon","https://pokeapi.co/api/v2/pokemon-species/371/"
"shelgon","https://pokeapi.co/api/v2/pokemon-species/372/"
"salamence","https://pokeapi.co/api/v2/pokemon-species/373/"
"tinkatink","https://pokeapi.co/api/v2/pokemon-species/957/"
"tinkatuff","https://pokeapi.co/api/v2/pokemon-species/958/"
"tinkaton","https://pokeapi.co/api/v2/pokemon-species/959/"
"hatenna","https://pokeapi.co/api/v2/pokemon-species/856/"
"hattrem","https://pokeapi.co/api/v2/pokemon-species/857/"
"hatterene","https://pokeapi.co/api/v2/pokemon-species/858/"
"impidimp","https://pokeapi.co/api/v2/pokemon-species/859/"
"morgrem","https://pokeapi.co/api/v2/pokemon-species/860/"
"grimmsnarl","https://pokeapi.co/api/v2/pokemon-species/861/"
"wiglett","https://pokeapi.co/api/v2/pokemon-species/960/"
"wugtrio","https://pokeapi.co/api/v2/pokemon-species/961/"
"bombirdier","https://pokeapi.co/api/v2/pokemon-species/962/"
"finizen","https://pokeapi.co/api/v2/pokemon-species/963/"
"palafin","https://pokeapi.co/api/v2/pokemon-species/964/"
"varoom","https://pokeapi.co/api/v2/pokemon-species/965/"
"revavroom","https://pokeapi.co/api/v2/pokemon-species/966/"
"cyclizar","https://pokeapi.co/api/v2/pokemon-species/967/"
"orthworm","https://pokeapi.co/api/v2/pokemon-species/968/"
"sableye","https://pokeapi.co/api/v2/pokemon-species/302/"
"shuppet","https://pokeapi.co/api/v2/pokemon-species/353/"
"banette","https://pokeapi.co/api/v2/pokemon-species/354/"
"falinks","https://pokeapi.co/api/v2/pokemon-species/870/"
"hawlucha","https://pokeapi.co/api/v2/pokemon-species/701/"
"spiritomb","https://pokeapi.co/api/v2/pokemon-species/442/"
"noibat","https://pokeapi.co/api/v2/pokemon-species/714/"
"noivern","https://pokeapi.co/api/v2/pokemon-species/715/"
"dreepy","https://pokeapi.co/api/v2/pokemon-species/885/"
"drakloak","https://pokeapi.co/api/v2/pokemon-species/886/"
"dragapult","https://pokeapi.co/api/v2/pokemon-species/887/"
"glimmet","https://pokeapi.co/api/v2/pokemon-species/969/"
"glimmora","https://pokeapi.co/api/v2/pokemon-species/970/"
"rotom","https://pokeapi.co/api/v2/pokemon-species/479/"
"greavard","https://pokeapi.co/api/v2/pokemon-species/971/"
"houndstone","https://pokeapi.co/api/v2/pokemon-species/972/"
"oranguru","https://pokeapi.co/api/v2/pokemon-species/765/"
"passimian","https://pokeapi.co/api/v2/pokemon-species/766/"
"komala","https://pokeapi.co/api/v2/pokemon-species/775/"
"larvitar","https://pokeapi.co/api/v2/pokemon-species/246/"
"pupitar","https://pokeapi.co/api/v2/pokemon-species/247/"
"tyranitar","https://pokeapi.co/api/v2/pokemon-species/248/"
"stonjourner","https://pokeapi.co/api/v2/pokemon-species/874/"
"eiscue","https://pokeapi.co/api/v2/pokemon-species/875/"
"pincurchin","https://pokeapi.co/api/v2/pokemon-species/871/"
"sandygast","https://pokeapi.co/api/v2/pokemon-species/769/"
"palossand","https://pokeapi.co/api/v2/pokemon-species/770/"
"slowpoke","https://pokeapi.co/api/v2/pokemon-species/79/"
"slowbro","https://pokeapi.co/api/v2/pokemon-species/80/"
"slowking","https://pokeapi.co/api/v2/pokemon-species/199/"
"shellos","https://pokeapi.co/api/v2/pokemon-species/422/"
"gastrodon","https://pokeapi.co/api/v2/pokemon-species/423/"
"shellder","https://pokeapi.co/api/v2/pokemon-species/90/"
"cloyster","https://pokeapi.co/api/v2/pokemon-species/91/"
"qwilfish","https://pokeapi.co/api/v2/pokemon-species/211/"
"luvdisc","https://pokeapi.co/api/v2/pokemon-species/370/"
"finneon","https://pokeapi.co/api/v2/pokemon-species/456/"
"lumineon","https://pokeapi.co/api/v2/pokemon-species/457/"
"bruxish","https://pokeapi.co/api/v2/pokemon-species/779/"
"alomomola","https://pokeapi.co/api/v2/pokemon-species/594/"
"skrelp","https://pokeapi.co/api/v2/pokemon-species/690/"
"dragalge","https://pokeapi.co/api/v2/pokemon-species/691/"
"clauncher","https://pokeapi.co/api/v2/pokemon-species/692/"
"clawitzer","https://pokeapi.co/api/v2/pokemon-species/693/"
"tynamo","https://pokeapi.co/api/v2/pokemon-species/602/"
"eelektrik","https://pokeapi.co/api/v2/pokemon-species/603/"
"eelektross","https://pokeapi.co/api/v2/pokemon-species/604/"
"mareanie","https://pokeapi.co/api/v2/pokemon-species/747/"
"toxapex","https://pokeapi.co/api/v2/pokemon-species/748/"
"flamigo","https://pokeapi.co/api/v2/pokemon-species/973/"
"dratini","https://pokeapi.co/api/v2/pokemon-species/147/"
"dragonair","https://pokeapi.co/api/v2/pokemon-species/148/"
"dragonite","https://pokeapi.co/api/v2/pokemon-species/149/"
"snom","https://pokeapi.co/api/v2/pokemon-species/872/"
"frosmoth","https://pokeapi.co/api/v2/pokemon-species/873/"
"snover","https://pokeapi.co/api/v2/pokemon-species/459/"
"abomasnow","https://pokeapi.co/api/v2/pokemon-species/460/"
"delibird","https://pokeapi.co/api/v2/pokemon-species/225/"
"cubchoo","https://pokeapi.co/api/v2/pokemon-species/613/"
"beartic","https://pokeapi.co/api/v2/pokemon-species/614/"
"snorunt","https://pokeapi.co/api/v2/pokemon-species/361/"
"glalie","https://pokeapi.co/api/v2/pokemon-species/362/"
"froslass","https://pokeapi.co/api/v2/pokemon-species/478/"
"cryogonal","https://pokeapi.co/api/v2/pokemon-species/615/"
"cetoddle","https://pokeapi.co/api/v2/pokemon-species/974/"
"cetitan","https://pokeapi.co/api/v2/pokemon-species/975/"
"bergmite","https://pokeapi.co/api/v2/pokemon-species/712/"
"avalugg","https://pokeapi.co/api/v2/pokemon-species/713/"
"rufflet","https://pokeapi.co/api/v2/pokemon-species/627/"
"braviary","https://pokeapi.co/api/v2/pokemon-species/628/"
"pawniard","https://pokeapi.co/api/v2/pokemon-species/624/"
"bisharp","https://pokeapi.co/api/v2/pokemon-species/625/"
"kingambit","https://pokeapi.co/api/v2/pokemon-species/983/"
"deino","https://pokeapi.co/api/v2/pokemon-species/633/"
"zweilous","https://pokeapi.co/api/v2/pokemon-species/634/"
"hydreigon","https://pokeapi.co/api/v2/pokemon-species/635/"
"veluza","https://pokeapi.co/api/v2/pokemon-species/976/"
"dondozo","https://pokeapi.co/api/v2/pokemon-species/977/"
"tatsugiri","https://pokeapi.co/api/v2/pokemon-species/978/"
"great-tusk","https://pokeapi.co/api/v2/pokemon-species/984/"
"scream-tail","https://pokeapi.co/api/v2/pokemon-species/985/"
"brute-bonnet","https://pokeapi.co/api/v2/pokemon-species/986/"
"flutter-mane","https://pokeapi.co/api/v2/pokemon-species/987/"
"slither-wing","https://pokeapi.co/api/v2/pokemon-species/988/"
"sandy-shocks","https://pokeapi.co/api/v2/pokemon-species/989/"
"iron-treads","https://pokeapi.co/api/v2/pokemon-species/990/"
"iron-bundle","https://pokeapi.co/api/v2/pokemon-species/991/"
"iron-hands","https://pokeapi.co/api/v2/pokemon-species/992/"
"iron-jugulis","https://pokeapi.co/api/v2/pokemon-species/993/"
"iron-moth","https://pokeapi.co/api/v2/pokemon-species/994/"
"iron-thorns","https://pokeapi.co/api/v2/pokemon-species/995/"
"frigibax","https://pokeapi.co/api/v2/pokemon-species/996/"
"arctibax","https://pokeapi.co/api/v2/pokemon-species/997/"
"baxcalibur","https://pokeapi.co/api/v2/pokemon-species/998/"
"gimmighoul","https://pokeapi.co/api/v2/pokemon-species/999/"
"gholdengo","https://pokeapi.co/api/v2/pokemon-species/1000/"
"wo-chien","https://pokeapi.co/api/v2/pokemon-species/1001/"
"chien-pao","https://pokeapi.co/api/v2/pokemon-species/1002/"
"ting-lu","https://pokeapi.co/api/v2/pokemon-species/1003/"
"chi-yu","https://pokeapi.co/api/v2/pokemon-species/1004/"
"roaring-moon","https://pokeapi.co/api/v2/pokemon-species/1005/"
"iron-valiant","https://pokeapi.co/api/v2/pokemon-species/1006/"
"koraidon","https://pokeapi.co/api/v2/pokemon-species/1007/"
"miraidon","https://pokeapi.co/api/v2/pokemon-species/1008/"
