"horsea","https://pokeapi.co/api/v2/pokemon-species/116/"
"seadra","https://pokeapi.co/api/v2/pokemon-species/117/"
"kingdra","https://pokeapi.co/api/v2/pokemon-species/230/"
"bruxish","https://pokeapi.co/api/v2/pokemon-species/779/"
"cottonee","https://pokeapi.co/api/v2/pokemon-species/546/"
"whimsicott","https://pokeapi.co/api/v2/pokemon-species/547/"
"comfey","https://pokeapi.co/api/v2/pokemon-species/764/"
"slakoth","https://pokeapi.co/api/v2/pokemon-species/287/"
"vigoroth","https://pokeapi.co/api/v2/pokemon-species/288/"
"slaking","https://pokeapi.co/api/v2/pokemon-species/289/"
"oddish","https://pokeapi.co/api/v2/pokemon-species/43/"
"gloom","https://pokeapi.co/api/v2/pokemon-species/44/"
"vileplume","https://pokeapi.co/api/v2/pokemon-species/45/"
"bellossom","https://pokeapi.co/api/v2/pokemon-species/182/"
"diglett","https://pokeapi.co/api/v2/pokemon-species/50/"
"dugtrio","https://pokeapi.co/api/v2/pokemon-species/51/"
"grimer","https://pokeapi.co/api/v2/pokemon-species/88/"
"muk","https://pokeapi.co/api/v2/pokemon-species/89/"
"zangoose","https://pokeapi.co/api/v2/pokemon-species/335/"
"seviper","https://pokeapi.co/api/v2/pokemon-species/336/"
"crabrawler","https://pokeapi.co/api/v2/pokemon-species/739/"
"crabominable","https://pokeapi.co/api/v2/pokemon-species/740/"
"oricorio","https://pokeapi.co/api/v2/pokemon-species/741/"
"slowpoke","https://pokeapi.co/api/v2/pokemon-species/79/"
"slowbro","https://pokeapi.co/api/v2/pokemon-species/80/"
"slowking","https://pokeapi.co/api/v2/pokemon-species/199/"
"chinchou","https://pokeapi.co/api/v2/pokemon-species/170/"
"lanturn","https://pokeapi.co/api/v2/pokemon-species/171/"
"inkay","https://pokeapi.co/api/v2/pokemon-species/686/"
"malamar","https://pokeapi.co/api/v2/pokemon-species/687/"
"luvdisc","https://pokeapi.co/api/v2/pokemon-species/370/"
"finneon","https://pokeapi.co/api/v2/pokemon-species/456/"
"lumineon","https://pokeapi.co/api/v2/pokemon-species/457/"
"alomomola","https://pokeapi.co/api/v2/pokemon-species/594/"
"torkoal","https://pokeapi.co/api/v2/pokemon-species/324/"
"fletchling","https://pokeapi.co/api/v2/pokemon-species/661/"
"fletchinder","https://pokeapi.co/api/v2/pokemon-species/662/"
"talonflame","https://pokeapi.co/api/v2/pokemon-species/663/"
"dewpider","https://pokeapi.co/api/v2/pokemon-species/751/"
"araquanid","https://pokeapi.co/api/v2/pokemon-species/752/"
"tyrogue","https://pokeapi.co/api/v2/pokemon-species/236/"
"hitmonlee","https://pokeapi.co/api/v2/pokemon-species/106/"
"hitmonchan","https://pokeapi.co/api/v2/pokemon-species/107/"
"hitmontop","https://pokeapi.co/api/v2/pokemon-species/237/"
"geodude","https://pokeapi.co/api/v2/pokemon-species/74/"
"graveler","https://pokeapi.co/api/v2/pokemon-species/75/"
"golem","https://pokeapi.co/api/v2/pokemon-species/76/"
"drilbur","https://pokeapi.co/api/v2/pokemon-species/529/"
"excadrill","https://pokeapi.co/api/v2/pokemon-species/530/"
"gothita","https://pokeapi.co/api/v2/pokemon-species/574/"
"gothorita","https://pokeapi.co/api/v2/pokemon-species/575/"
"gothitelle","https://pokeapi.co/api/v2/pokemon-species/576/"
"espurr","https://pokeapi.co/api/v2/pokemon-species/677/"
"meowstic","https://pokeapi.co/api/v2/pokemon-species/678/"
"minior","https://pokeapi.co/api/v2/pokemon-species/774/"
"cranidos","https://pokeapi.co/api/v2/pokemon-species/408/"
"rampardos","https://pokeapi.co/api/v2/pokemon-species/409/"
"shieldon","https://pokeapi.co/api/v2/pokemon-species/410/"
"bastiodon","https://pokeapi.co/api/v2/pokemon-species/411/"
"minccino","https://pokeapi.co/api/v2/pokemon-species/572/"
"cinccino","https://pokeapi.co/api/v2/pokemon-species/573/"
"skarmory","https://pokeapi.co/api/v2/pokemon-species/227/"
"swablu","https://pokeapi.co/api/v2/pokemon-species/333/"
"altaria","https://pokeapi.co/api/v2/pokemon-species/334/"
"magnemite","https://pokeapi.co/api/v2/pokemon-species/81/"
"magneton","https://pokeapi.co/api/v2/pokemon-species/82/"
"magnezone","https://pokeapi.co/api/v2/pokemon-species/462/"
"plusle","https://pokeapi.co/api/v2/pokemon-species/311/"
"minun","https://pokeapi.co/api/v2/pokemon-species/312/"
"scraggy","https://pokeapi.co/api/v2/pokemon-species/559/"
"scrafty","https://pokeapi.co/api/v2/pokemon-species/560/"
"golett","https://pokeapi.co/api/v2/pokemon-species/622/"
"golurk","https://pokeapi.co/api/v2/pokemon-species/623/"
"numel","https://pokeapi.co/api/v2/pokemon-species/322/"
"camerupt","https://pokeapi.co/api/v2/pokemon-species/323/"
"sinistea","https://pokeapi.co/api/v2/pokemon-species/854/"
"polteageist","https://pokeapi.co/api/v2/pokemon-species/855/"
"porygon","https://pokeapi.co/api/v2/pokemon-species/137/"
"porygon2","https://pokeapi.co/api/v2/pokemon-species/233/"
"porygon-z","https://pokeapi.co/api/v2/pokemon-species/474/"
"joltik","https://pokeapi.co/api/v2/pokemon-species/595/"
"galvantula","https://pokeapi.co/api/v2/pokemon-species/596/"
"tynamo","https://pokeapi.co/api/v2/pokemon-species/602/"
"eelektrik","https://pokeapi.co/api/v2/pokemon-species/603/"
"eelektross","https://pokeapi.co/api/v2/pokemon-species/604/"
"beldum","https://pokeapi.co/api/v2/pokemon-species/374/"
"metang","https://pokeapi.co/api/v2/pokemon-species/375/"
"metagross","https://pokeapi.co/api/v2/pokemon-species/376/"
"axew","https://pokeapi.co/api/v2/pokemon-species/610/"
"fraxure","https://pokeapi.co/api/v2/pokemon-species/611/"
"haxorus","https://pokeapi.co/api/v2/pokemon-species/612/"
"seel","https://pokeapi.co/api/v2/pokemon-species/86/"
"dewgong","https://pokeapi.co/api/v2/pokemon-species/87/"
"lapras","https://pokeapi.co/api/v2/pokemon-species/131/"
"qwilfish","https://pokeapi.co/api/v2/pokemon-species/211/"
"overqwil","https://pokeapi.co/api/v2/pokemon-species/904/"
"solosis","https://pokeapi.co/api/v2/pokemon-species/577/"
"duosion","https://pokeapi.co/api/v2/pokemon-species/578/"
"reuniclus","https://pokeapi.co/api/v2/pokemon-species/579/"
"snubbull","https://pokeapi.co/api/v2/pokemon-species/209/"
"granbull","https://pokeapi.co/api/v2/pokemon-species/210/"
"cubchoo","https://pokeapi.co/api/v2/pokemon-species/613/"
"beartic","https://pokeapi.co/api/v2/pokemon-species/614/"
"sandshrew","https://pokeapi.co/api/v2/pokemon-species/27/"
"sandslash","https://pokeapi.co/api/v2/pokemon-species/28/"
"vulpix","https://pokeapi.co/api/v2/pokemon-species/37/"
"ninetales","https://pokeapi.co/api/v2/pokemon-species/38/"
"snover","https://pokeapi.co/api/v2/pokemon-species/459/"
"abomasnow","https://pokeapi.co/api/v2/pokemon-species/460/"
"duraludon","https://pokeapi.co/api/v2/pokemon-species/884/"
"archaludon","https://pokeapi.co/api/v2/pokemon-species/1018/"
"hydrapple","https://pokeapi.co/api/v2/pokemon-species/1019/"
"bulbasaur","https://pokeapi.co/api/v2/pokemon-species/1/"
"ivysaur","https://pokeapi.co/api/v2/pokemon-species/2/"
"venusaur","https://pokeapi.co/api/v2/pokemon-species/3/"
"charmander","https://pokeapi.co/api/v2/pokemon-species/4/"
"charmeleon","https://pokeapi.co/api/v2/pokemon-species/5/"
"charizard","https://pokeapi.co/api/v2/pokemon-species/6/"
"squirtle","https://pokeapi.co/api/v2/pokemon-species/7/"
"wartortle","https://pokeapi.co/api/v2/pokemon-species/8/"
"blastoise","https://pokeapi.co/api/v2/pokemon-species/9/"
"chikorita","https://pokeapi.co/api/v2/pokemon-species/152/"
"bayleef","https://pokeapi.co/api/v2/pokemon-species/153/"
"meganium","https://pokeapi.co/api/v2/pokemon-species/154/"
"cyndaquil","https://pokeapi.co/api/v2/pokemon-species/155/"
"quilava","https://pokeapi.co/api/v2/pokemon-species/156/"
"typhlosion","https://pokeapi.co/api/v2/pokemon-species/157/"
"totodile","https://pokeapi.co/api/v2/pokemon-species/158/"
"croconaw","https://pokeapi.co/api/v2/pokemon-species/159/"
"feraligatr","https://pokeapi.co/api/v2/pokemon-species/160/"
"treecko","https://pokeapi.co/api/v2/pokemon-species/252/"
"grovyle","https://pokeapi.co/api/v2/pokemon-species/253/"
"sceptile","https://pokeapi.co/api/v2/pokemon-species/254/"
"torchic","https://pokeapi.co/api/v2/pokemon-species/255/"
"combusken","https://pokeapi.co/api/v2/pokemon-species/256/"
"blaziken","https://pokeapi.co/api/v2/pokemon-species/257/"
"mudkip","https://pokeapi.co/api/v2/pokemon-species/258/"
"marshtomp","https://pokeapi.co/api/v2/pokemon-species/259/"
"swampert","https://pokeapi.co/api/v2/pokemon-species/260/"
"turtwig","https://pokeapi.co/api/v2/pokemon-species/387/"
"grotle","https://pokeapi.co/api/v2/pokemon-species/388/"
"torterra","https://pokeapi.co/api/v2/pokemon-species/389/"
"chimchar","https://pokeapi.co/api/v2/pokemon-species/390/"
"monferno","https://pokeapi.co/api/v2/pokemon-species/391/"
"infernape","https://pokeapi.co/api/v2/pokemon-species/392/"
"piplup","https://pokeapi.co/api/v2/pokemon-species/393/"
"prinplup","https://pokeapi.co/api/v2/pokemon-species/394/"
"empoleon","https://pokeapi.co/api/v2/pokemon-species/395/"
"snivy","https://pokeapi.co/api/v2/pokemon-species/495/"
"servine","https://pokeapi.co/api/v2/pokemon-species/496/"
"serperior","https://pokeapi.co/api/v2/pokemon-species/497/"
"tepig","https://pokeapi.co/api/v2/pokemon-species/498/"
"pignite","https://pokeapi.co/api/v2/pokemon-species/499/"
"emboar","https://pokeapi.co/api/v2/pokemon-species/500/"
"oshawott","https://pokeapi.co/api/v2/pokemon-species/501/"
"dewott","https://pokeapi.co/api/v2/pokemon-species/502/"
"samurott","https://pokeapi.co/api/v2/pokemon-species/503/"
"chespin","https://pokeapi.co/api/v2/pokemon-species/650/"
"quilladin","https://pokeapi.co/api/v2/pokemon-species/651/"
"chesnaught","https://pokeapi.co/api/v2/pokemon-species/652/"
"fennekin","https://pokeapi.co/api/v2/pokemon-species/653/"
"braixen","https://pokeapi.co/api/v2/pokemon-species/654/"
"delphox","https://pokeapi.co/api/v2/pokemon-species/655/"
"froakie","https://pokeapi.co/api/v2/pokemon-species/656/"
"frogadier","https://pokeapi.co/api/v2/pokemon-species/657/"
"greninja","https://pokeapi.co/api/v2/pokemon-species/658/"
"rowlet","https://pokeapi.co/api/v2/pokemon-species/722/"
"dartrix","https://pokeapi.co/api/v2/pokemon-species/723/"
"decidueye","https://pokeapi.co/api/v2/pokemon-species/724/"
"litten","https://pokeapi.co/api/v2/pokemon-species/725/"
"torracat","https://pokeapi.co/api/v2/pokemon-species/726/"
"incineroar","https://pokeapi.co/api/v2/pokemon-species/727/"
"popplio","https://pokeapi.co/api/v2/pokemon-species/728/"
"brionne","https://pokeapi.co/api/v2/pokemon-species/729/"
"primarina","https://pokeapi.co/api/v2/pokemon-species/730/"
"grookey","https://pokeapi.co/api/v2/pokemon-species/810/"
"thwackey","https://pokeapi.co/api/v2/pokemon-species/811/"
"rillaboom","https://pokeapi.co/api/v2/pokemon-species/812/"
"scorbunny","https://pokeapi.co/api/v2/pokemon-species/813/"
"raboot","https://pokeapi.co/api/v2/pokemon-species/814/"
"cinderace","https://pokeapi.co/api/v2/pokemon-species/815/"
"sobble","https://pokeapi.co/api/v2/pokemon-species/816/"
"drizzile","https://pokeapi.co/api/v2/pokemon-species/817/"
"inteleon","https://pokeapi.co/api/v2/pokemon-species/818/"
"gouging-fire","https://pokeapi.co/api/v2/pokemon-species/1020/"
"raging-bolt","https://pokeapi.co/api/v2/pokemon-species/1021/"
"iron-crown","https://pokeapi.co/api/v2/pokemon-species/1023/"
"iron-boulder","https://pokeapi.co/api/v2/pokemon-species/1022/"
"terapagos","https://pokeapi.co/api/v2/pokemon-species/1024/"
"walking-wake","https://pokeapi.co/api/v2/pokemon-species/1009/"
"iron-leaves","https://pokeapi.co/api/v2/pokemon-species/1010/"
"pecharunt","https://pokeapi.co/api/v2/pokemon-species/1025/"
